genres,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,duration_mins
pre-war blues,0.9143135531135532,0.6534670329670329,0.3044333974358975,0.04449403570421245,0.20493643772893771,-12.201617673992677,0.05593728021978022,114.20316043956043,0.6550743589743591,0.103985347985348,5,1,2.98
prepared piano,0.8201499999999999,0.5562,0.27083,0.82055,0.12022500000000005,-19.644700000000007,0.05407500000000001,109.2197,0.1977,0.044000000000000004,5,1,4.59
preschool children's music,0.5364065697674418,0.7168907945736431,0.4316641472868216,0.0360834317877907,0.15074203488372093,-10.936928488372095,0.11200702519379847,128.11639244186046,0.6211529069767443,0.35499224806201546,7,1,2.67
prog metal,0.418,0.598,0.402,0.32299999999999995,0.125,-14.019,0.059000000000000004,95.01799999999999,0.225,0.01,11,1,4.8
prog quebec,0.419,0.39899999999999997,0.2963333333333333,0.0011234666666666666,0.12663333333333335,-17.014666666666667,0.0354,130.44666666666666,0.3,0.4033333333333334,7,1,5.69
progressive black metal,4.57e-05,0.0954,0.9359999999999999,0.35600000000000004,0.9309999999999999,-6.437,0.0751,75.203,0.299,0.02,1,1,8.15
progressive bluegrass,0.5305364810397942,0.5396886364927668,0.4671518144664445,0.1584127027739726,0.2017518648952517,-12.084148753473935,0.05201457233729955,125.54929315842492,0.6292450987813201,0.34799394482780555,7,1,3.87
progressive breaks,0.0010999,0.6393333333333333,0.8639999999999999,0.856,0.1677666666666667,-6.748333333333332,0.04283333333333333,126.34033333333332,0.3086666666666668,0.11333333333333336,4,0,7.63
progressive death metal,0.22586666666666666,0.3433333333333333,0.4216666666666667,0.3443333333333333,0.10573333333333332,-8.941,0.02766666666666667,102.72366666666666,0.2043666666666667,0.5066666666666666,6,1,8.88
progressive deathcore,0.04620221333333333,0.322,0.9560833333333332,0.17786589916666662,0.35897222222222225,-5.876583333333333,0.2129944444444444,152.2786388888889,0.2716,0.08305555555555555,7,0,3.51
progressive doom,0.0016873333333333337,0.3263333333333333,0.7256666666666667,0.0072033333333333316,0.13183333333333333,-5.648,0.03893333333333333,131.07333333333335,0.3621666666666667,0.1733333333333333,5,0,4.41
progressive electro house,0.05013880337788471,0.6216588831451445,0.8171976765622457,0.33851188145419003,0.22947784795310386,-6.056307371579761,0.08339750060085477,127.2089552046195,0.3839521115260096,0.2227158400401077,1,1,4.2
progressive groove metal,0.0006244502046783624,0.3317850877192982,0.92631432748538,0.2207148863888889,0.3018106725146199,-5.305804093567251,0.10716666666666667,115.11497368421051,0.239698538011696,0.4405409356725146,3,1,5.61
progressive house,0.041474060344888715,0.5681378534279916,0.8452638248071982,0.5175065651232588,0.2723574362383325,-7.493046069120543,0.07805031571313895,129.36417258703617,0.3977132658683023,0.1327638824324904,7,0,3.92
progressive jazz fusion,0.26077500000000003,0.5792,0.6434166666666667,0.5124592199999999,0.19451833333333332,-10.053816666666664,0.03759333333333333,121.67833333333333,0.46265,0.4161666666666667,6,1,4.39
progressive metal,0.11281107675488725,0.3665521566774078,0.7218981394056571,0.2330208671057501,0.2638518022771213,-7.3202629410669555,0.06760148010025062,126.82830123222341,0.27838544091657713,0.31587117794486214,2,1,6.03
progressive metalcore,0.000989,0.602,0.955,0.0133,0.207,-4.888,0.154,126.009,0.193,0.58,6,1,4.55
progressive post-hardcore,0.056994004298245624,0.4497302631578948,0.825969298245614,0.14385384644736846,0.2296190789473684,-6.398019736842103,0.06580942982456141,130.76468201754386,0.4013701754385965,0.3744078947368421,11,0,4.06
progressive power metal,3.07e-05,0.223,0.885,0.00105,0.243,-3.687,0.057,101.795,0.14300000000000002,0.43,9,0,11.94
progressive psytrance,0.03890427944577352,0.6731810207336524,0.7980942982456141,0.7813313397129188,0.23920905103668266,-7.6756353668261585,0.062154186602870816,139.32840749601272,0.2924764752791069,0.032529904306220096,7,1,7.13
progressive rock,0.2649288250496691,0.4148968321003796,0.5531261201081961,0.21571016482926025,0.21404583440758876,-11.61729349003232,0.058878479324796375,121.97194404586494,0.4089691418429631,0.3259836895242236,2,1,5.86
progressive sludge,4.0495e-05,0.30125,0.8267500000000001,0.5929,0.436175,-7.63775,0.06739999999999999,111.43225,0.30150000000000005,0.48,2,1,5.3
progressive trance,0.02011664293579108,0.5177831488373419,0.8745554859996149,0.4966336031069721,0.335189843931094,-7.1512594050356855,0.08119141920676168,131.25903165124828,0.35099801027579525,0.09997405188718686,7,1,3.03
progressive trance house,0.023832860283597882,0.6969284788359786,0.7431014550264553,0.6406945709325397,0.2211224576719576,-7.684954669312173,0.07168230026455026,125.28767410052906,0.4221832023809524,0.025278306878306882,6,1,7.85
progressive uplifting trance,0.03507417515027407,0.4689110104256263,0.8966027759671522,0.6453922811707232,0.3056158444984472,-7.5032597494097235,0.08528199207255932,133.6812200142943,0.35354382210158003,0.06089915203336276,7,1,3.46
proto-rap,0.368,0.893,0.515,1.4e-06,0.11699999999999999,-13.463,0.18100000000000002,99.19200000000001,0.556,0.28,11,0,5.95
proto-techno,0.10024400283399472,0.6684622685185185,0.7658312169312169,0.6409898842757937,0.22692914021164015,-9.749836375661376,0.06646446097883599,125.79207248677251,0.5773020304232804,0.30323611111111115,2,1,4.64
protopunk,0.20939454011506026,0.4785774256705725,0.6870089875612664,0.10722190823277376,0.1939063980041925,-9.594680166711145,0.0676094444916277,130.76165616085348,0.6145385839643998,0.31370189805526555,9,1,3.44
psalmen,0.9259999999999999,0.43,0.423,3.71e-05,0.135,-6.273,0.027999999999999997,105.92399999999999,0.281,0.07,0,1,2.42
psicodelia brasileira,0.5191520051282053,0.4992297435897435,0.5365087948717949,0.2347741656794872,0.19894308974358976,-10.294369743589744,0.050799064102564115,107.75821307692308,0.5566270512820511,0.35091153846153844,2,1,3.53
psybreaks,0.381,0.857,0.9009999999999999,0.8640000000000001,0.39899999999999997,-5.59,0.0721,133.968,0.256,0.0,10,0,5.43
psych gaze,0.0535,0.48100000000000004,0.536,0.22699999999999998,0.10400000000000001,-5.971,0.026000000000000002,106.01299999999999,0.406,0.09,7,1,3.49
psychedelic blues-rock,0.10575407937931916,0.4254337827786987,0.6464235288367546,0.1882998756461813,0.21352104296825186,-10.722925490883588,0.06474787581282672,127.96033336414641,0.4972356047855838,0.2168387415529771,7,1,5.32
psychedelic doom,0.07879737,0.3883600000000001,0.7458999999999999,0.52364225,0.206625,-8.3095,0.051745000000000006,107.5219,0.45055,0.2985,5,1,4.81
psychedelic folk,0.6978250334250657,0.4277530623945485,0.3445902903910103,0.15543359267426746,0.1784800022318869,-14.083768478795028,0.049100122180451136,116.10831063483872,0.4275139765877112,0.29260402435828126,7,1,4.37
psychedelic folk rock,0.5211851851851853,0.5163611111111112,0.477337962962963,0.061052868333333336,0.12297129629629633,-9.999597222222222,0.050146759259259266,132.2390462962963,0.6474490740740739,0.32134259259259257,4,1,3.55
psychedelic hip hop,0.2340068970061455,0.6203940287226002,0.6614738013079628,0.07603483161365805,0.2586519911926123,-8.442339127148442,0.21647193466758685,106.1802163002399,0.5276080219527424,0.5309369680239246,1,1,3.78
psychedelic pop,0.4320479935483871,0.5945025806451614,0.518316129032258,0.1924302593548387,0.2974470967741936,-9.017314838709677,0.11501909677419354,116.66038258064516,0.4034638709677419,0.27245161290322584,11,1,4.06
psychedelic punk,0.025722608333333327,0.5956666666666666,0.66075,0.514758915,0.1992375,-8.797458333333333,0.06311666666666665,123.12504166666668,0.315375,0.19,6,1,6.05
psychedelic rock,0.2902955949344042,0.4750679590684317,0.5802236470983309,0.11834717332269408,0.21906579522756128,-10.849902193308203,0.06662745984007128,123.72417299049069,0.5778020525418601,0.30353350989397865,2,1,4.02
psychedelic soul,0.2993484974897353,0.5622684599886144,0.5515155084345191,0.1671064458957935,0.1632994406323499,-11.498567186315999,0.060896371841235725,114.00584980659592,0.6082812190676075,0.33628191172528743,0,1,4.41
psychedelic trance,0.007275503745143745,0.6353405205905204,0.8407877816627819,0.8214703934731937,0.28753445998446003,-8.065595571095574,0.0650671814296814,134.02718686868693,0.3071289821289821,0.051458818958818965,1,1,6.27
psychill,0.4587,0.3002,0.415625,0.752375,0.231875,-16.402625,0.0568,81.613375,0.205975,0.305,6,1,8.55
psychobilly,0.1771488119881854,0.4586940746753245,0.8606193362193361,0.2532414220542478,0.2633129126082251,-7.203947907647906,0.08891601551226552,142.25567817911258,0.630887509018759,0.21995513167388167,4,1,3.15
pub rock,0.1917098083148012,0.5161439557732372,0.6711316000774417,0.06397723693436506,0.1824424252054087,-9.796113885214972,0.058784276164889564,132.72276615933555,0.6518477646568682,0.3268629144663036,9,1,4.06
puerto rican folk,0.6163333005996988,0.6531371339301638,0.5709430962363276,0.006178487488379813,0.13277397594565205,-8.861891451612324,0.06346650187276698,110.3501604576627,0.8603850475137743,0.22784125311643444,9,1,3.52
puerto rican pop,0.3541386906750429,0.5922091597157559,0.6744862735046825,0.07056059320099957,0.21816157782325246,-7.7028326243633565,0.058235887409237415,115.25280350192051,0.5916094965798937,0.4302335004876828,2,1,4.06
puerto rican rock,0.2207902777777778,0.5932222222222222,0.6972638888888888,1.7898333333333334e-05,0.4924847222222222,-7.7525,0.08494305555555555,130.26129166666666,0.7173472222222221,0.46902777777777777,11,1,5.04
punjabi folk,0.7475181818181817,0.6636,0.6142563636363636,0.22206754727272726,0.2151127272727273,-9.457572727272726,0.20602181818181814,145.71526363636363,0.7432272727272727,0.0,10,1,4.82
punjabi pop,0.3099666666666667,0.6781111111111111,0.8075000000000002,0.10039871666666664,0.19172222222222216,-7.113333333333334,0.10544444444444444,135.00572222222223,0.8378888888888891,0.005,11,0,4.63
punk,0.06441942701910315,0.44152405845827497,0.8359423384653266,0.10589160728395186,0.2274337097862535,-7.5533906493292235,0.08284626759531236,133.63807147496993,0.5616147985756001,0.3634170946981303,4,1,3.11
punk 'n' roll,0.03917748932739372,0.4125031677940935,0.8889455535390199,0.053401265585766924,0.2506056635318704,-6.260586311389762,0.07034700434471758,133.63122217455862,0.5971462244954078,0.31162206456580327,9,1,2.94
punk blues,0.1236111715134979,0.4819783486202598,0.7819455613019715,0.17242830883830698,0.22818316246611486,-7.685317415568362,0.07525916468718341,130.66455289146808,0.5319474776114237,0.34638615796067773,9,1,3.53
punk catala,0.0145,0.457,0.7,0.00011,0.23600000000000002,-7.152,0.0595,120.14200000000001,0.381,0.0,2,1,3.83
punk rock italiano,0.00502,0.485,0.951,1.96e-06,0.376,-4.119,0.10400000000000001,103.274,0.374,0.0,7,1,2.73
punk rock mexicano,0.009040000000000001,0.488,0.897,5.91e-05,0.311,-6.502999999999999,0.114,172.054,0.8140000000000001,0.69,8,1,3.46
punk tuga,0.011862899999999996,0.2961578947368421,0.9169473684210526,0.005880473684210526,0.14531052631578953,-6.292526315789473,0.08474210526315787,124.28452631578949,0.4539473684210525,0.002631578947368421,9,1,2.68
punta,0.16999999999999998,0.7805,0.6721666666666667,0.008397083333333333,0.2098,-11.075999999999999,0.06338333333333332,114.73100000000001,0.8176666666666667,0.4366666666666667,3,1,4.79
punta rock,0.16999999999999998,0.7805,0.6721666666666667,0.008397083333333333,0.2098,-11.075999999999999,0.06338333333333332,114.73100000000001,0.8176666666666667,0.4366666666666667,3,1,4.79
qawwali,0.414625,0.3865,0.14861000000000002,0.684385,0.090575,-25.78075,0.06625,110.12225,0.32215000000000005,0.3975,8,1,4.38
quartetto d'archi,0.8290000000000001,0.504,0.125,0.20600000000000002,0.0925,-17.725,0.0394,134.77100000000002,0.564,0.0,10,1,9.76
quatuor a cordes,0.95,0.17600000000000002,0.0302,0.748,0.0943,-25.109,0.0409,85.76100000000002,0.0296,0.0,8,1,3.09
quebec death metal,4.63e-06,0.261,0.982,0.856,0.24,-4.499,0.20199999999999999,101.29,0.292,0.36,7,1,4.19
quebec indie,0.2425860555555556,0.3208888888888889,0.8608333333333333,0.05576666666666668,0.12063888888888892,-5.699999999999998,0.09235555555555557,133.79022222222218,0.26972222222222225,0.5477777777777778,0,1,4.78
queens hip hop,0.14438405772281376,0.7234283688401076,0.7111199362196261,0.012473183729584631,0.2272364178574669,-7.152519714051713,0.25294830297051124,113.1519811288093,0.6011014285584488,0.3850498298575751,11,1,4.18
queer country,0.3599678553945249,0.6357745571658614,0.5683524154589371,0.0003238156948470208,0.2133879388083736,-8.358600805152978,0.1131951690821256,122.01529371980676,0.5725850241545893,0.4221545893719807,5,1,3.61
queercore,0.3507435,0.5560916666666667,0.7209999999999999,0.16603358099999999,0.12556083333333334,-8.124958333333336,0.048052500000000005,128.37445,0.6479833333333332,0.3858333333333333,7,1,3.18
quiet storm,0.3018229286326074,0.6387595760987155,0.5488198379356168,0.04448129485838074,0.170524158523603,-10.394337886959507,0.06409487611203188,116.91408906181098,0.6143200593877133,0.37475440916873864,7,1,4.74
quran,0.991,0.541,0.2515,0.0003555,0.3055,-9.2205,0.258,111.10799999999999,0.595,0.0,10,1,3.14
r&b,0.23164659451772565,0.6572199919718528,0.5891415262417352,0.027334794112530033,0.1761236591834311,-7.853678246583351,0.1037279113845614,116.86052513440724,0.5267495740967264,0.4655653829782903,1,1,4.25
r&b en espanol,0.27639047619047624,0.6219682539682541,0.5853492063492064,0.0004085298412698412,0.16944206349206348,-7.149126984126982,0.1686373015873016,149.1565476190476,0.4611587301587301,0.564047619047619,5,0,3.52
rabindra sangeet,0.9324486605650216,0.4482643681477896,0.2282699746609519,0.24509477930828724,0.1649210709097963,-14.206851066461065,0.04603022906244726,98.18727403184086,0.4074379108433824,0.004689023222020903,6,1,3.38
radio symphony,0.9390957132853144,0.2599201930772309,0.1313541676670668,0.540801397172369,0.1362756457583033,-22.336694232693077,0.04684486444577832,109.5275530612245,0.13413204981992796,0.2290136054421768,9,1,5.22
ragtime,0.8902485180995476,0.5924526546003015,0.3505668702865762,0.7071486358174964,0.19487984539969835,-15.144926338612368,0.060432592006033174,128.75863216063348,0.7370024283559575,0.11517073906485673,3,1,3.37
rai,0.0143,0.5770000000000001,0.654,0.0,0.114,-7.9,0.0321,111.993,0.13,0.52,0,0,4.76
ranchera,0.5140963721201928,0.6014531987403959,0.4770961232923284,0.04765142137511199,0.19314202871621666,-9.226778692669683,0.053875750229677916,125.43645429379522,0.6693824834508656,0.4133312952706407,9,1,3.4
rap,0.14511180943274268,0.7273125158751823,0.6688384486114174,0.034442659276471284,0.20784351114594246,-7.4026850406907645,0.2032168600961872,116.41982543087441,0.5591254535794559,0.5025180952664854,1,1,4.08
rap boricua,0.27996000000000004,0.8064,0.82065,0.007625100999999997,0.11772,-4.9338,0.12857000000000002,94.28475,0.7961999999999998,0.5515,1,0,3.75
rap chileno,0.18914444444444448,0.7302962962962963,0.7567037037037038,3.3222222222222217e-06,0.1945555555555556,-4.673592592592592,0.2494888888888889,102.96955555555556,0.866037037037037,0.22111111111111112,8,1,3.19
rap conciencia,0.22895651785714285,0.7082589285714286,0.7018437499999999,0.2192515200892857,0.2570950892857143,-8.02099107142857,0.16271919642857144,117.04338839285714,0.5138616071428571,0.4667410714285714,7,1,4.87
rap conscient,0.18700096153846152,0.7014038461538461,0.5921923076923077,5.6125e-06,0.13905576923076926,-7.165721153846156,0.2108865384615385,120.38772115384613,0.5929615384615384,0.6449038461538461,9,1,3.27
rap cristiano,0.2029352307692308,0.6291538461538463,0.6964871794871794,0.28306692307692305,0.15341025641025638,-7.303974358974361,0.06316923076923077,128.86902564102564,0.3813435897435898,0.23666666666666672,2,1,4.35
rap dominicano,0.12174666666666667,0.7498,0.6539999999999999,0.11855982766666667,0.09373333333333334,-7.514833333333333,0.10587,104.66103333333332,0.7365666666666666,0.637,7,1,4.21
rap francais,0.00045599999999999997,0.506,0.9740000000000001,0.958,0.9440000000000001,-6.599,0.0517,137.994,0.716,0.0,10,0,5.33
rap inde,0.11199999999999999,0.581,0.8859999999999999,0.5539999999999999,0.157,-7.483,0.0444,139.987,0.284,0.0,9,0,3.14
rap kreyol,0.17419285714285718,0.7451904761904762,0.6856666666666666,2.184761904761905e-05,0.2356523809523809,-6.651380952380954,0.1340904761904762,105.78752380952379,0.6001428571428571,0.4866666666666666,10,1,3.76
rap latina,0.176164912585034,0.7632264172335601,0.6922613945578231,0.04000935412188208,0.2123508106575964,-6.446233503401362,0.13316373015873012,109.11055147392292,0.6245059523809523,0.4520748299319728,6,1,3.79
rap maroc,0.391,0.5705,0.667,1.305e-05,0.15045,-5.5089999999999995,0.04615,106.165,0.7105000000000001,0.435,6,1,2.81
rap metal,0.03112630424471148,0.5053358900130855,0.8844223093154181,0.11732459640541958,0.22265642707666256,-5.475803437905755,0.10658867507965926,121.84978184434813,0.4477081589340277,0.461198237674594,6,1,3.96
rap napoletano,0.7041666666666667,0.444,0.3134166666666666,0.00016633333333333333,0.17436666666666667,-16.690666666666672,0.0481,118.406,0.2996666666666667,0.12,5,1,3.8
rap rock,0.0473773102676148,0.5314779971173527,0.8554438460361782,0.05944871705475618,0.21338955589609754,-5.285597305969601,0.10361413736791683,122.96445268918795,0.4835559604328465,0.4751794578191072,1,1,3.84
rap romantico,0.11800000000000001,0.767,0.561,0.0,0.0737,-7.4179999999999975,0.0509,90.021,0.542,0.65,2,0,3.2
